eventID,basisOfRecord,sampleType,fieldNumber,partnerID,continent,country,county,waterBody,localitySite,localityID,verbatimLocality,decimalLatitude,decimalLongitude,minimumDepthInMeters,recordedBy,year,month,day,eventTime,samplingProtocol,samplingDuration,eventRemarks
MBA-2016.07.27-L4-01,Event,Fishes,2016-069,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23138,-4.188883,55,Aisling Smith,2016,7,27,NA,Modified Hunter Box Trawl,40,
MBA-2016.08.10-L4-01,Event,Fishes,2016-079,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.25008,-4.197817,53.5,Aisling Smith,2016,8,10,NA,Modified Hunter Box Trawl,39,
MBA-2016.08.10-L4-01,Event,Fishes,2016-080,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.22755,-4.199966,55.6,Aisling Smith,2016,8,10,NA,Modified Hunter Box Trawl,40,
MBA-2016.09.21-L4-01,Event,Fishes,2016-089,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2474,-4.1969,53,Aisling Smith,2016,9,21,NA,Modified Hunter Box Trawl,40,
MBA-2016.09.21-L4-01,Event,Fishes,2016-090,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23365,-4.1696,54,Aisling Smith,2016,9,21,NA,Modified Hunter Box Trawl,41,
MBA-2016.09.30-L4-01,Event,Fishes,2016-091,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2494,-4.191417,54,Aisling Smith,2016,9,30,NA,Modified Hunter Box Trawl,42,
MBA-2016.10.20-L4-01,Event,Fishes,2016-100,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2489,-4.189067,55,Aisling Smith,2016,10,20,NA,Modified Hunter Box Trawl,41,
MBA-2016.10.20-L4-01,Event,Fishes,2016-101,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.22187,-4.171767,56,Aisling Smith,2016,10,20,NA,Modified Hunter Box Trawl,40,
MBA-2016.10.26-L4-01,Event,Fishes,2016-102,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24707,-4.1915,52,Aisling Smith,2016,10,26,NA,Modified Hunter Box Trawl,40,
MBA-2016.10.26-L4-01,Event,Fishes,2016-103,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2284,-4.230633,53,Aisling Smith,2016,10,26,NA,Modified Hunter Box Trawl,42,
MBA-2016.11.04-WHIT-02,Event,Fishes,2016-104,MBA,Europe,United Kingdom,Devon,English Channel,WHIT-bottom,WHIT,"Whitsand Bay, approx 7 km SW of Plymouth, UK",50.32588,-4.240233,17,Aisling Smith; Sophie Banham,2016,11,4,NA,Modified Small Otter,30,
MBA-2016.11.04-WHIT-02,Event,Fishes,2016-105,MBA,Europe,United Kingdom,Devon,English Channel,WHIT-bottom,WHIT,"Whitsand Bay, approx 7 km SW of Plymouth, UK",50.3395,-4.260833,15,Aisling Smith; Sophie Banham,2016,11,4,NA,Modified Small Otter,31,
MBA-2016.11.04-WHIT-02,Event,Fishes,2016-106,MBA,Europe,United Kingdom,Devon,English Channel,WHIT-bottom,WHIT,"Whitsand Bay, approx 7 km SW of Plymouth, UK",50.32388,-4.241467,16,Aisling Smith; Sophie Banham,2016,11,4,NA,Modified Small Otter,30,
MBA-2016.11.04-WHIT-02,Event,Fishes,2016-107,MBA,Europe,United Kingdom,Devon,English Channel,WHIT-bottom,WHIT,"Whitsand Bay, approx 7 km SW of Plymouth, UK",50.33877,-4.259083,13.5,Aisling Smith; Sophie Banham,2016,11,4,NA,Modified Small Otter,31,
MBA-2016.11.04-WHIT-02,Event,Water,NA,MBA,Europe,United Kingdom,Devon,English Channel,WHIT-bottom,WHIT,"Whitsand Bay, approx 7 km SW of Plymouth, UK",50.32588,-4.240233,17,Rupert Collins,2016,11,4,NA,Sterivex-0.22,NA,Not an offical sampling location for SeaDNA
MBA-2016.11.04-WHIT-01,Event,Water,NA,MBA,Europe,United Kingdom,Devon,English Channel,WHIT-surface,WHIT,"Whitsand Bay, approx 7 km SW of Plymouth, UK",50.32588,-4.240233,0,Rupert Collins,2016,11,4,NA,Sterivex-0.22,NA,Not an offical sampling location for SeaDNA
MBA-2016.11.15-L4-01,Event,Fishes,2016-109,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2431,-4.211717,53,Aisling Smith,2016,11,15,NA,Modified Hunter Box Trawl,41,
MBA-2016.11.15-L4-01,Event,Fishes,2016-110,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2321,-4.23635,52,Aisling Smith,2016,11,15,NA,Modified Hunter Box Trawl,42,
MBA-2016.11.23-L4-01,Event,Fishes,2016-111,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23262,-4.237367,55,Aisling Smith,2016,11,23,NA,Modified Hunter Box Trawl,40,
MBA-2016.11.23-L4-01,Event,Fishes,2016-112,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.21017,-4.246317,55,Aisling Smith,2016,11,23,NA,Modified Hunter Box Trawl,40,
MBA-2016.12.01-L4-01,Event,Fishes,2016-117,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24032,-4.234233,51,Aisling Smith,2016,12,1,NA,Modified Hunter Box Trawl,40,
MBA-2016.12.01-L4-01,Event,Fishes,2016-118,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23245,-4.203784,52,Aisling Smith,2016,12,1,NA,Modified Hunter Box Trawl,40,
MBA-2016.12.01-L4-01,Event,Fishes,2016-119,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.26944,-4.23692,51,Aisling Smith,2016,12,1,NA,Modified Small Otter,19,
MBA-2017.01.23-L4-01,Event,Fishes,2017-009,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.242,-4.215333,52,Aisling Smith,2017,1,23,NA,Modified Hunter Box Trawl,40,
MBA-2017.01.23-L4-01,Event,Fishes,2017-010,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.22683,-4.244667,55,Aisling Smith,2017,1,23,NA,Modified Hunter Box Trawl,40,
MBA-2017.02.08-L4-01,Event,Fishes,2017-013,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24083,-4.196,52,Aisling Smith; Sophie Banham,2017,2,8,NA,Modified Hunter Box Trawl,40,
MBA-2017.02.08-L4-01,Event,Fishes,2017-014,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.22267,-4.219,54,Aisling Smith; Sophie Banham,2017,2,8,NA,Modified Hunter Box Trawl,41,
MBA-2017.02.08-L4-01,Event,Water,080217_001_MBA; 080217_002_MBA; 080217_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.24083,-4.196,52,Aisling Smith; Sophie Banham,2017,2,8,NA,Sterivex-0.22,NA,First samples from Aisling and Sophie
MBA-2017.02.08-L4-02,Event,Water,080217_004_MBA; 080217_005_MBA; 080217_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.22267,-4.219,0,Aisling Smith; Sophie Banham,2017,2,8,NA,Sterivex-0.22,NA,First samples from Aisling and Sophie
MBA-2017.02.16-E1-01,Event,Water,160217_001_MBA; 160217_002_MBA; 160217_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,72,Aisling Smith; Sophie Banham,2017,2,16,NA,Sterivex-0.22,NA,
MBA-2017.02.16-E1-02,Event,Water,160217_004_MBA; 160217_005_MBA; 160217_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,Aisling Smith; Sophie Banham,2017,2,16,NA,Sterivex-0.22,NA,
MBA-2017.02.16-L5-01,Event,Water,160217_007_MBA; 160217_008_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,65,Aisling Smith; Sophie Banham,2017,2,16,NA,Sterivex-0.22,NA,Dropped sample 160217_009_MBA on floor
MBA-2017.02.16-L5-02,Event,Water,160217_010_MBA; 160217_011_MBA; 160217_012_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,Aisling Smith; Sophie Banham,2017,2,16,NA,Sterivex-0.22,NA,
MBA-2017.03.09-L4-01,Event,Fishes,2017-019,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2445,-4.209167,52,Aisling Smith,2017,3,9,NA,Modified Hunter Box Trawl,40,
MBA-2017.03.09-L4-01,Event,Fishes,2017-020,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.22933,-4.234667,53,Aisling Smith,2017,3,9,NA,Modified Hunter Box Trawl,40,
MBA-2017.03.09-L4-01,Event,Water,090317_001_MBA; 090317_002_MBA; 090317_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2445,-4.209167,52,Aisling Smith,2017,3,9,NA,Sterivex-0.22,NA,
MBA-2017.03.09-L4-02,Event,Water,090317_004_MBA; 090317_005_MBA; 090317_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.22933,-4.234667,0,Aisling Smith,2017,3,9,NA,Sterivex-0.22,NA,
MBA-2017.03.15-L4-01,Event,Fishes,2017-029,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2395,-4.242,55,Aisling Smith,2017,3,15,NA,Modified Hunter Box Trawl,41,
MBA-2017.03.15-L4-01,Event,Fishes,2017-030,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23417,-4.210166,54,Aisling Smith,2017,3,15,NA,Modified Hunter Box Trawl,42,
MBA-2017.03.15-L4-01,Event,Water,150317_001_MBA; 150317_002_MBA; 150317_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2395,-4.242,55,Aisling Smith,2017,3,15,NA,Sterivex-0.22,NA,
MBA-2017.03.15-L4-02,Event,Water,150317_004_MBA; 150317_005_MBA; 150317_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23417,-4.210166,0,Aisling Smith,2017,3,15,NA,Sterivex-0.22,NA,
MBA-2017.04.05-L4-01,Event,Fishes,2017-031,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23967,-4.210834,53,Aisling Smith,2017,4,5,NA,Modified Hunter Box Trawl,41,
MBA-2017.04.05-L4-01,Event,Fishes,2017-032,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23067,-4.242333,54,Aisling Smith,2017,4,5,NA,Modified Hunter Box Trawl,41,
MBA-2017.04.05-L4-01,Event,Water,050417_001_MBA; 050417_002_MBA; 050417_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23967,-4.210834,53,Aisling Smith,2017,4,5,NA,Sterivex-0.22,NA,
MBA-2017.04.05-L4-02,Event,Water,050417_004_MBA; 050417_005_MBA; 050417_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23067,-4.242333,0,Aisling Smith,2017,4,5,NA,Sterivex-0.22,NA,
MBA-2017.04.10-E1-01,Event,Water,100417_001_MBA; 100417_002_MBA; 100417_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,72,Sophie Banham,2017,4,10,NA,Sterivex-0.22,NA,
MBA-2017.04.10-E1-02,Event,Water,100417_004_MBA; 100417_005_MBA; 100417_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,Sophie Banham,2017,4,10,NA,Sterivex-0.22,NA,
MBA-2017.04.10-L5-01,Event,Water,100417_007_MBA; 100417_008_MBA; 100417_009_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,65,Sophie Banham,2017,4,10,NA,Sterivex-0.22,NA,
MBA-2017.04.10-L5-02,Event,Water,100417_010_MBA; 100417_011_MBA; 100417_012_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,Sophie Banham,2017,4,10,NA,Sterivex-0.22,NA,
MBA-2017.05.18-L4-01,Event,Fishes,2017-044,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23583,-4.213333,55,Aisling Smith,2017,5,18,NA,Modified Hunter Box Trawl,40,
MBA-2017.05.18-L4-01,Event,Fishes,2017-045,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23397,-4.233333,55,Aisling Smith,2017,5,18,NA,Modified Hunter Box Trawl,40,
MBA-2017.05.18-L4-01,Event,Water,180517_002_MBA; 180517_003_MBA; 180517_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23583,-4.213333,55,Aisling Smith,2017,5,18,NA,Sterivex-0.22,NA,
MBA-2017.05.18-L4-02,Event,Water,180517_005_MBA; 180517_006_MBA; 180517_007_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23397,-4.233333,0,Aisling Smith,2017,5,18,NA,Sterivex-0.22,NA,
MBA-2017.05.31-E1-01,Event,Water,310517_001_MBA; 310517_002_MBA; 310517_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,70,Sophie Banham,2017,5,31,NA,Sterivex-0.22,NA,
MBA-2017.05.31-E1-02,Event,Water,310517_004_MBA; 310517_005_MBA; 310517_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,Sophie Banham,2017,5,31,NA,Sterivex-0.22,NA,
MBA-2017.05.31-L5-01,Event,Water,310517_007_MBA; 310517_008_MBA; 310517_009_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,60,Sophie Banham,2017,5,31,NA,Sterivex-0.22,NA,
MBA-2017.05.31-L5-02,Event,Water,310517_010_MBA; 310517_011_MBA; 310517_012_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,Sophie Banham,2017,5,31,NA,Sterivex-0.22,NA,
MBA-2017.06.13-E1-01,Event,Water,130617_002_MBA; 130617_003_MBA; 130617_004_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,70,Sophie Banham,2017,6,13,NA,Sterivex-0.22,NA,
MBA-2017.06.13-E1-02,Event,Water,130617_005_MBA; 130617_006_MBA; 130617_007_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,Sophie Banham,2017,6,13,NA,Sterivex-0.22,NA,
MBA-2017.06.13-L5-01,Event,Water,130617_008_MBA; 130617_009_MBA; 130617_010_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,60,Sophie Banham,2017,6,13,NA,Sterivex-0.22,NA,
MBA-2017.06.13-L5-02,Event,Water,130617_011_MBA; 130617_012_MBA; 130617_013_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,Sophie Banham,2017,6,13,NA,Sterivex-0.22,NA,
MBA-2017.06.15-L4-01,Event,Fishes,2017-050,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23192,-4.193117,55,Aisling Smith,2017,6,15,NA,Modified Hunter Box Trawl,41,
MBA-2017.06.15-L4-01,Event,Fishes,2017-051,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2365,-4.240267,55,Aisling Smith,2017,6,15,NA,Modified Hunter Box Trawl,41,
MBA-2017.06.15-L4-01,Event,Water,150617_001_MBA; 150617_002_MBA; 150617_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23192,-4.193117,55,Aisling Smith,2017,6,15,NA,Sterivex-0.22,NA,
MBA-2017.06.15-L4-02,Event,Water,150617_004_MBA; 150617_005_MBA; 150617_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2365,-4.240267,0,Aisling Smith,2017,6,15,NA,Sterivex-0.22,NA,
MBA-2017.06.28-L4-01,Event,Fishes,2017-052,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23333,-4.189367,56,Sophie Banham,2017,6,28,NA,Modified Hunter Box Trawl,40,
MBA-2017.06.28-L4-01,Event,Fishes,2017-053,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2349,-4.234883,54,Sophie Banham,2017,6,28,NA,Modified Hunter Box Trawl,41,
MBA-2017.06.28-L4-01,Event,Water,280617_001_MBA; 280617_002_MBA; 280617_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23333,-4.189367,56,Sophie Banham,2017,6,28,NA,Sterivex-0.22,NA,
MBA-2017.06.28-L4-02,Event,Water,280617_004_MBA; 280617_005_MBA; 280617_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.2349,-4.234883,0,Sophie Banham,2017,6,28,NA,Sterivex-0.22,NA,
MBA-2017.07.13-E1-01,Event,Water,130717_001_MBA; 130717_002_MBA; 130717_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,70,Sophie Banham,2017,7,13,NA,Sterivex-0.22,NA,
MBA-2017.07.13-E1-02,Event,Water,130717_004_MBA; 130717_005_MBA; 130717_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,Sophie Banham,2017,7,13,NA,Sterivex-0.22,NA,
MBA-2017.07.13-L5-01,Event,Water,130717_007_MBA; 130717_008_MBA; 130717_009_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,60,Sophie Banham,2017,7,13,NA,Sterivex-0.22,NA,
MBA-2017.07.13-L5-02,Event,Water,130717_010_MBA; 130717_011_MBA; 130717_012_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,Sophie Banham,2017,7,13,NA,Sterivex-0.22,NA,
MBA-2017.07.17-L4-01,Event,Fishes,2017-058,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23518,-4.211916,54,Aisling Smith,2017,7,17,NA,Modified Hunter Box Trawl,41,
MBA-2017.07.17-L4-01,Event,Fishes,2017-059,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23802,-4.238283,54,Aisling Smith,2017,7,17,NA,Modified Hunter Box Trawl,41,
MBA-2017.07.17-L4-01,Event,Water,170717_002_MBA; 170717_003_MBA; 170717_004_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23518,-4.211916,54,Aisling Smith,2017,7,17,NA,Sterivex-0.22,NA,
MBA-2017.07.17-L4-02,Event,Water,170717_005_MBA; 170717_006_MBA; 170717_007_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23802,-4.238283,0,Aisling Smith,2017,7,17,NA,Sterivex-0.22,NA,
MBA-2017.08.08-L4-01,Event,Fishes,2017-060,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23537,-4.197083,54,Aisling Smith,2017,8,8,NA,Modified Hunter Box Trawl,40,
MBA-2017.08.08-L4-01,Event,Fishes,2017-061,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23255,-4.230233,55,Aisling Smith,2017,8,8,NA,Modified Hunter Box Trawl,41,
MBA-2017.08.08-L4-01,Event,Water,080817_001_MBA; 080817_002_MBA; 080817_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23537,-4.197083,54,Aisling Smith,2017,8,8,NA,Sterivex-0.22,NA,
MBA-2017.08.08-L4-02,Event,Water,080817_004_MBA; 080817_005_MBA; 080817_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23255,-4.230233,0,Aisling Smith,2017,8,8,NA,Sterivex-0.22,NA,
MBA-2017.08.24-E1-01,Event,Water,240817_001_MBA; 240817_002_MBA; 240817_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,70,Sophie Banham,2017,8,24,NA,Sterivex-0.22,NA,
MBA-2017.08.24-E1-02,Event,Water,240817_004_MBA; 240817_005_MBA; 240817_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,Sophie Banham,2017,8,24,NA,Sterivex-0.22,NA,
MBA-2017.08.24-L5-01,Event,Water,240817_007_MBA; 240817_008_MBA; 240817_009_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,60,Sophie Banham,2017,8,24,NA,Sterivex-0.22,NA,
MBA-2017.08.24-L5-02,Event,Water,240817_010_MBA; 240817_011_MBA; 240817_012_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-surface,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,0,Sophie Banham,2017,8,24,NA,Sterivex-0.22,NA,
MBA-2017.08.30-L4-01,Event,Fishes,2017-070,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23283,-4.222917,51,Aisling Smith,2017,8,30,NA,Modified Hunter Box Trawl,40,
MBA-2017.08.30-L4-01,Event,Fishes,2017-071,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23466,-4.19865,51,Aisling Smith,2017,8,30,NA,Modified Hunter Box Trawl,41,
MBA-2017.08.30-L4-01,Event,Water,300817_002_MBA; 300817_003_MBA; 300817_004_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-bottom,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23283,-4.222917,51,Aisling Smith,2017,8,30,NA,Sterivex-0.22,NA,
MBA-2017.08.30-L4-02,Event,Water,300817_005_MBA; 300817_006_MBA; 300817_007_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L4-surface,L4,"WCO station L4, approx 15 km SW of Plymouth, UK",50.23466,-4.19865,0,Aisling Smith,2017,8,30,NA,Sterivex-0.22,NA,
MBA-2017.09.26-E1-01,Event,Water,260917_001_MBA; 260917_002_MBA; 260917_003_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-bottom,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,70,Aisling Smith; Sophie Banham,2017,9,26,NA,Sterivex-0.22,NA,Ships servicing E1 buoy may have disturbed sediment
MBA-2017.09.26-E1-02,Event,Water,260917_004_MBA; 260917_005_MBA; 260917_006_MBA,MBA,Europe,United Kingdom,Devon,English Channel,E1-surface,E1,"WCO station E1, approx 40 km SW of Plymouth, UK",50.03333,-4.366667,0,Aisling Smith; Sophie Banham,2017,9,26,NA,Sterivex-0.22,NA,Ships servicing E1 buoy may have disturbed sediment
MBA-2017.09.26-L5-01,Event,Water,260917_007_MBA; 260917_008_MBA; 260917_009_MBA,MBA,Europe,United Kingdom,Devon,English Channel,L5-bottom,L5,"WCO station L5, approx 20 km SW of Plymouth, UK",50.18333,-4.3,60,Aisling Smith; Sophie Banham,2017,9,26,NA,Sterivex-0.22,NA,Ships servicing E1 buoy may have disturbed sediment
